customerid,birthdate,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,level_of_education_clients,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,good_bad_flag,credit score,loan_freq,loan_to_due_ratio,bank_branch_state,bank_branch_country,age,age group
8a858ed35cc5ce51015cc60f40f522b4,1984-07-01,Savings,3.2205031,6.5319046,GT Bank,Permanent,Graduate,301981535,2,2017-07-17 10:33:52,2017-07-17 09:33:45,10000.0,11500.0,15,Good,630,1,0.87,Lagos,Nigeria,41,Old-aged Adult
8a858fcc5cf4a563015cf4d7285a1700,1990-10-27,Savings,3.3108071,6.4731203,GT Bank,Permanent,Graduate,301983128,2,2017-07-18 07:18:19,2017-07-18 06:18:13,10000.0,13000.0,30,Bad,850,1,0.87,Lagos,Nigeria,34,Old-aged Adult
8a858e1d5c5a460c015c5a7896251633,1980-02-11,Savings,4.6122767,8.5216567,GT Bank,Permanent,Graduate,301977120,3,2017-07-14 09:08:31,2017-07-14 08:08:25,10000.0,13000.0,30,Good,814,2,0.82,Kwara,Nigeria,45,Old-aged Adult
8a858fe756939bbb0156b1970aae339a,1963-06-29,Other,7.4308769,9.0759168,First Bank,Permanent,Graduate,301964104,6,2017-07-05 00:26:09,2017-07-04 23:25:58,30000.0,34500.0,30,Good,821,5,0.87,Federal Capital Territory,Nigeria,62,Old-aged Adult
8a858f97594ab63d01594b8df02243c0,1980-07-20,Savings,3.2807454,6.5737533,GT Bank,Permanent,Graduate,301983550,9,2017-07-18 11:07:09,2017-07-18 10:07:01,30000.0,34500.0,30,Good,807,8,0.86,Lagos,Nigeria,45,Old-aged Adult
8a85896f5345dcb801534ce82d2d0e99,1979-04-12,Other,3.210454,6.7718149,First Bank,Permanent,Graduate,302000535,11,2017-07-28 13:05:13,2017-07-28 12:04:03,40000.0,48000.0,60,Good,763,10,0.84,Ogun State,Nigeria,46,Old-aged Adult
8a858f1955b1c4df0155ce9b2e35046b,1990-11-10,Savings,3.3684033,6.6554683,Access Bank,Permanent,Graduate,301984391,2,2017-07-18 18:14:05,2017-07-18 17:13:58,10000.0,13000.0,30,Good,850,1,0.87,Ogun State,Nigeria,34,Old-aged Adult
8a858f185c884965015c884afd9000c9,1965-11-08,Savings,5.6311732,6.296475,GT Bank,Permanent,Graduate,301967647,2,2017-07-07 09:49:18,2017-07-07 08:49:12,10000.0,13000.0,30,Good,722,1,0.77,Edo,Nigeria,59,Old-aged Adult
8a858f365b2547f3015b32c34eed3f93,1985-03-08,Savings,3.0368301,7.0165899,UBA,Permanent,Graduate,301999509,3,2017-07-27 21:04:32,2017-07-27 20:03:22,10000.0,11500.0,15,Good,539,2,0.87,Ogun State,Nigeria,40,Old-aged Adult
8a858fa95b631878015b6361346f403a,1981-10-12,Savings,5.7081017,6.3797026,Stanbic IBTC,Permanent,Graduate,301974185,3,2017-07-12 09:01:50,2017-07-12 08:01:42,10000.0,13000.0,30,Good,841,2,0.77,Edo,Nigeria,43,Old-aged Adult
8a858f0d5a859ac0015a85b7eed311de,1983-11-10,Savings,7.0106293,4.7911916,Access Bank,Permanent,Graduate,301983288,2,2017-07-18 09:06:49,2017-07-18 08:06:39,10000.0,13000.0,30,Good,465,1,0.77,Rivers,Nigeria,41,Old-aged Adult
8a8588f35438fe1201544cc7b44c5650,1985-08-04,Savings,3.5545732,6.4631055,GT Bank,Permanent,Graduate,301996917,2,2017-07-26 12:53:40,2017-07-26 11:52:28,10000.0,13000.0,30,Good,814,1,0.77,Lagos,Nigeria,40,Old-aged Adult
8a858e105bd92644015be699d91214f3,1986-10-20,Savings,3.3381046,6.6437685,GT Bank,Permanent,Graduate,301999752,5,2017-07-28 01:30:29,2017-07-28 00:30:22,20000.0,24500.0,30,Good,722,4,0.89,Lagos,Nigeria,38,Old-aged Adult
8a858e36590808e3015946ced00e5b34,1988-11-04,Savings,3.3661315,6.448118,First Bank,Permanent,Graduate,301998944,8,2017-07-27 15:27:21,2017-07-27 14:27:15,30000.0,39000.0,60,Good,736,7,0.86,Lagos,Nigeria,36,Old-aged Adult
8a858fee5863a0490158690536734bb3,1988-03-24,Savings,3.2592239,6.5559761,GT Bank,Permanent,Graduate,301997655,13,2017-07-26 19:51:27,2017-07-26 18:51:16,40000.0,44000.0,30,Good,747,12,0.89,Lagos,Nigeria,37,Old-aged Adult
8a858fff5a36fe68015a37f8550a02a2,1987-09-10,Savings,3.4914211,6.4393994,First Bank,Permanent,Graduate,301989105,7,2017-07-21 11:24:08,2017-07-21 10:24:01,30000.0,34500.0,30,Good,771,6,0.82,Lagos,Nigeria,37,Old-aged Adult
8a858fd35b5dfefb015b5e006c1300fe,1965-11-16,Savings,3.3628632,6.5611885,First Bank,Permanent,Graduate,301996420,3,2017-07-26 08:29:11,2017-07-26 07:28:00,10000.0,13000.0,30,Good,850,2,0.77,Lagos,Nigeria,59,Old-aged Adult
8a858f005a04ae6e015a1010b91f643f,1983-09-24,Savings,3.3330677,6.4416847,Sterling Bank,Permanent,Graduate,301959171,4,2017-07-01 16:56:22,2017-07-01 15:56:15,10000.0,11500.0,15,Bad,637,3,0.77,Lagos,Nigeria,41,Old-aged Adult
8a858e6c5c88d145015c89430ef61a5d,1991-12-17,Savings,3.3352713,6.6397855,UBA,Permanent,Graduate,301969004,2,2017-07-08 09:48:48,2017-07-08 08:48:40,10000.0,12500.0,30,Good,740,1,0.77,Lagos,Nigeria,33,Old-aged Adult
8a858e675b00c831015b04414db70f3f,1989-10-11,Savings,7.0662036,8.9579543,GT Bank,Permanent,Graduate,301964701,4,2017-07-05 11:48:46,2017-07-05 10:48:35,10000.0,12250.0,30,Good,826,3,0.8,Federal Capital Territory,Nigeria,35,Old-aged Adult
8a858f745b4891fd015b48b63bcd3269,1975-05-16,Savings,3.5764739,6.4725495,Fidelity Bank,Permanent,Graduate,301983122,3,2017-07-18 07:18:21,2017-07-18 06:17:11,10000.0,13000.0,30,Good,621,2,0.77,Lagos,Nigeria,50,Old-aged Adult
8a858f4b55df0f530155df6f850e26c8,1963-03-23,Other,6.2858981,4.932516,First Bank,Permanent,Graduate,301967568,5,2017-07-07 09:04:48,2017-07-07 08:04:43,10000.0,13000.0,30,Good,681,4,0.79,Bayelsa,Nigeria,62,Old-aged Adult
8a858e0a5668e69c0156831b8a43116f,1992-10-05,Other,3.4553466,6.7930779,EcoBank,Unemployed,Graduate,301992509,9,2017-07-23 21:55:54,2017-07-23 20:55:48,40000.0,44000.0,30,Good,845,8,0.83,Ogun State,Nigeria,32,Old-aged Adult
8a858e7d5cb1162b015cb12df2e71466,1982-08-13,Savings,5.5865086,6.437366,GT Bank,Permanent,Graduate,301996890,2,2017-07-26 12:39:41,2017-07-26 11:39:33,10000.0,13000.0,30,Good,850,1,0.77,Edo,Nigeria,43,Old-aged Adult
8a858fe8586deed301586f1b2e7d41f2,1978-04-19,Savings,3.2648063,6.5979106,Access Bank,Permanent,Graduate,301959493,8,2017-07-01 22:32:01,2017-07-01 21:31:56,30000.0,34500.0,30,Good,835,7,0.81,Lagos,Nigeria,47,Old-aged Adult
8a8588f8541e11db01542a1ef37c7f27,1991-10-16,Other,3.2956223,6.6093748,GT Bank,Self-Employed,Graduate,301979062,9,2017-07-15 12:20:39,2017-07-15 11:19:28,10000.0,11500.0,15,Good,727,8,0.83,Lagos,Nigeria,33,Old-aged Adult
8a858ec95afc0922015b0a6d75655b14,1988-12-18,Savings,3.2989295,6.6561527,GT Bank,Permanent,Graduate,301980625,4,2017-07-16 17:21:55,2017-07-16 16:20:42,20000.0,22250.0,15,Good,698,3,0.8,Lagos,Nigeria,36,Old-aged Adult
8a858f0a5bf3716c015bf6a959052817,1988-09-14,Savings,3.9086961,7.4379649,FCMB,Permanent,Graduate,301974836,5,2017-07-12 16:00:56,2017-07-12 15:00:50,20000.0,22250.0,15,Good,704,4,0.88,Oyo,Nigeria,36,Old-aged Adult
8a858fb75b5894aa015b589fd7720a85,1991-12-30,Savings,7.5617945,8.9763774,First Bank,Permanent,Graduate,301960339,4,2017-07-02 21:11:45,2017-07-02 20:11:40,20000.0,24500.0,30,Good,734,3,0.77,Federal Capital Territory,Nigeria,33,Old-aged Adult
8a858ec9590ad35d015916ee532c7731,1988-03-21,Savings,3.3878712,6.5055173,GT Bank,Permanent,Graduate,301975798,2,2017-07-13 10:36:16,2017-07-13 09:35:05,10000.0,13000.0,30,Good,777,1,0.87,Lagos,Nigeria,37,Old-aged Adult
8a858f665c45930d015c509928b92f50,1992-03-19,Savings,4.5216767,7.757649,Diamond Bank,Permanent,Graduate,301973394,2,2017-07-11 16:54:36,2017-07-11 15:54:29,10000.0,13000.0,30,Bad,630,1,0.77,Osun,Nigeria,33,Old-aged Adult
8a858f675c1c43bc015c1c63d07b0af4,1980-04-14,Savings,5.5599434,6.3235968,GT Bank,Permanent,Graduate,301996326,3,2017-07-26 07:26:45,2017-07-26 06:26:38,10000.0,13000.0,30,Bad,786,2,0.77,Edo,Nigeria,45,Old-aged Adult
8a858fbf5b3a0b46015b3b03ff5567df,1986-04-07,Savings,3.2604495,6.6896993,First Bank,Permanent,Graduate,301999893,6,2017-07-28 06:56:37,2017-07-28 05:55:27,10000.0,11500.0,15,Bad,645,5,0.87,Lagos,Nigeria,39,Old-aged Adult
8a858f505ca7b434015cab44ff13392a,1989-07-01,Savings,3.3245692,6.5066008,EcoBank,Permanent,Graduate,301976503,2,2017-07-13 18:27:04,2017-07-13 17:26:58,10000.0,11500.0,15,Good,520,1,0.87,Lagos,Nigeria,36,Old-aged Adult
8a858f525ba5119c015ba537934b100e,1972-10-27,Savings,3.9561218,7.3951521,GT Bank,Permanent,Graduate,301993988,3,2017-07-24 18:24:46,2017-07-24 17:24:24,10000.0,11500.0,15,Bad,530,2,0.82,Oyo,Nigeria,52,Old-aged Adult
8a8588fd53e054170153e174e0b258ba,1982-02-14,Other,3.4051083,6.4462193,First Bank,Permanent,Graduate,301993368,8,2017-07-24 13:08:55,2017-07-24 12:08:46,40000.0,44000.0,30,Good,662,7,0.87,Lagos,Nigeria,43,Old-aged Adult
8a858ee75a191ef8015a19ffa6b762f0,1984-06-21,Savings,3.3088351,7.1189564,Zenith Bank,Permanent,Graduate,301989362,2,2017-07-21 14:12:43,2017-07-21 13:12:36,10000.0,11500.0,15,Good,740,1,0.87,Ogun State,Nigeria,41,Old-aged Adult
8a858f0659ac58ce0159aca380b1374f,1984-11-07,Savings,3.9880021,7.3588086,Fidelity Bank,Permanent,Graduate,301964548,2,2017-07-05 10:32:39,2017-07-05 09:32:31,10000.0,13000.0,30,Bad,759,1,0.77,Oyo,Nigeria,40,Old-aged Adult
8a858f9f5bd99987015be272e251115c,1984-02-26,Savings,7.4886887,9.0104309,Zenith Bank,Permanent,Graduate,301981174,3,2017-07-17 07:11:47,2017-07-17 06:11:38,10000.0,11500.0,15,Good,832,2,0.87,Federal Capital Territory,Nigeria,41,Old-aged Adult
8a858e6e55c554c20155d574b4596645,1991-11-16,Other,7.4881394,8.9752501,Diamond Bank,Permanent,Graduate,302001070,2,2017-07-28 17:52:07,2017-07-28 16:51:59,10000.0,13000.0,30,Bad,447,1,0.87,Federal Capital Territory,Nigeria,33,Old-aged Adult
8a858e6a5c829229015c8301076c4187,1987-01-23,Savings,3.3617247,6.5103095,UBA,Permanent,Graduate,301972690,2,2017-07-11 09:51:39,2017-07-11 08:51:34,10000.0,13000.0,30,Good,520,1,0.77,Lagos,Nigeria,38,Old-aged Adult
8a858f915b90250b015b904dd80c1f25,1983-02-23,Savings,5.16942,7.26442,Sterling Bank,Permanent,Graduate,301960727,4,2017-07-03 09:45:57,2017-07-03 08:45:48,20000.0,24500.0,30,Good,734,3,0.77,Ondo,Nigeria,42,Old-aged Adult
8a858fb95bd896cc015bd8c417311b6c,1988-10-10,Savings,3.3361665,6.6162419,GT Bank,Permanent,Graduate,301967656,3,2017-07-07 09:55:30,2017-07-07 08:55:25,10000.0,13000.0,30,Good,777,2,0.77,Lagos,Nigeria,36,Old-aged Adult
8a858e4b5a94ae68015a9ed1b2e56376,1985-12-27,Savings,3.2789685,6.5507949,First Bank,Permanent,Graduate,302000320,8,2017-07-28 11:12:35,2017-07-28 10:12:29,30000.0,34500.0,30,Good,772,7,0.86,Lagos,Nigeria,39,Old-aged Adult
8a858f5e5cf45779015cf48983d61ef2,1988-06-03,Savings,3.4375895,6.4333297,Zenith Bank,Permanent,Graduate,301978780,2,2017-07-15 08:22:56,2017-07-15 07:22:49,10000.0,11500.0,15,Good,557,1,0.87,Lagos,Nigeria,37,Old-aged Adult
8a858e685acda506015acee39e45493b,1990-07-27,Savings,3.8723438,7.419121,GT Bank,Permanent,Graduate,301982309,3,2017-07-17 16:48:27,2017-07-17 15:48:22,10000.0,11500.0,15,Good,850,2,0.77,Oyo,Nigeria,35,Old-aged Adult
8a858e955add2971015ae6ef9a655863,1984-10-21,Savings,4.5815557,7.4988059,Access Bank,Permanent,Graduate,301994261,6,2017-07-24 21:04:55,2017-07-24 20:04:48,20000.0,24500.0,30,Bad,796,5,0.81,Osun,Nigeria,40,Old-aged Adult
8a858e945bfdb9e7015c040d93016282,1981-06-01,Savings,3.3712608,6.5385394,Fidelity Bank,Permanent,Graduate,301974424,3,2017-07-12 11:33:30,2017-07-12 10:33:23,10000.0,13000.0,30,Good,841,2,0.78,Lagos,Nigeria,44,Old-aged Adult
8a858e6f5cd5e874015ce14db0643f8c,1979-10-25,Savings,3.3264576,6.6855486,Zenith Bank,Permanent,Graduate,301979383,2,2017-07-15 16:33:08,2017-07-15 15:33:01,10000.0,13000.0,30,Bad,850,1,0.87,Ogun State,Nigeria,45,Old-aged Adult
8a858f305c8dd672015c9246679f1d31,1982-12-22,Savings,3.2538053,6.5873177,GT Bank,Permanent,Graduate,301973512,2,2017-07-11 18:06:35,2017-07-11 17:06:29,10000.0,13000.0,30,Good,832,1,0.77,Lagos,Nigeria,42,Old-aged Adult
8a858f6858860440015891d0a7824f30,1987-05-22,Current,4.510403,8.447444,Stanbic IBTC,Permanent,Graduate,301966635,9,2017-07-06 15:24:54,2017-07-06 14:24:40,20000.0,23000.0,30,Good,807,8,0.82,Kwara,Nigeria,38,Old-aged Adult
8a858f965c6950da015c71e45ad97236,1984-08-31,Savings,7.3273734,8.9423234,GT Bank,Permanent,Graduate,301975810,3,2017-07-13 10:44:41,2017-07-13 09:44:34,10000.0,13000.0,30,Good,612,2,0.82,Federal Capital Territory,Nigeria,41,Old-aged Adult
8a858f10579ff4360157a35217644d8d,1988-09-12,Other,9.7811167,10.2676783,GT Bank,Unemployed,Graduate,301975784,4,2017-07-13 10:26:23,2017-07-13 09:26:18,10000.0,13000.0,30,Good,820,3,0.77,Bauchi,Nigeria,36,Old-aged Adult
8a858e625c8d993a015c91c4ee862bc9,1982-01-14,Savings,3.53783,6.5670819,GT Bank,Permanent,Graduate,302003504,2,2017-07-30 14:24:02,2017-07-30 13:23:54,10000.0,13000.0,30,Good,575,1,0.77,Lagos,Nigeria,43,Old-aged Adult
8a858f665c2142a0015c2bdbe404659a,1979-05-14,Savings,3.3871146,6.4545459,GT Bank,Permanent,Graduate,302001549,5,2017-07-29 01:06:48,2017-07-29 00:06:40,20000.0,24500.0,30,Good,763,4,0.86,Lagos,Nigeria,46,Old-aged Adult
8a8588f853b1b2d40153b9792c2a3ace,1979-01-22,Other,3.3761051,6.5741462,GT Bank,Permanent,Post-Graduate,301975415,19,2017-07-13 02:53:03,2017-07-13 01:52:56,50000.0,52500.0,30,Good,790,18,0.9,Lagos,Nigeria,46,Old-aged Adult
8a858eb95b8c2f6e015b900548676660,1995-03-26,Savings,5.1863036,7.2555974,GT Bank,Permanent,Graduate,302000358,4,2017-07-28 11:33:27,2017-07-28 10:33:20,10000.0,12250.0,30,Good,661,3,0.77,Ondo,Nigeria,30,Middle-aged Adult
8a858e5c5c361f7d015c398156ef666a,1964-12-24,Savings,6.5242494,9.6283896,First Bank,Permanent,Graduate,301995581,2,2017-07-25 16:27:52,2017-07-25 15:27:46,10000.0,13000.0,30,Bad,814,1,0.77,Niger,Nigeria,60,Old-aged Adult
8a858ff9580b8812015820412a203a63,1986-10-13,Savings,3.3028418,6.6169883,First Bank,Permanent,Graduate,301971981,11,2017-07-10 18:39:51,2017-07-10 17:39:46,30000.0,34500.0,30,Good,759,10,0.84,Lagos,Nigeria,38,Old-aged Adult
8a858f2b5998268e0159a1bb02794eb9,1984-09-01,Savings,6.7214334,6.1901477,GT Bank,Permanent,Graduate,301981702,5,2017-07-17 11:55:03,2017-07-17 10:54:56,20000.0,22250.0,15,Bad,787,4,0.88,Delta,Nigeria,41,Old-aged Adult
8a858ed75bb64559015bbf81e3632d56,1986-10-29,Savings,6.2038683,5.1660883,Unity Bank,Permanent,Graduate,301976566,5,2017-07-13 19:33:25,2017-07-13 18:33:19,20000.0,24500.0,30,Bad,823,4,0.86,Bayelsa,Nigeria,38,Old-aged Adult
8a858fc159db69c40159df5366b93d96,1981-04-14,Savings,7.5668741,8.989981,First Bank,Permanent,Graduate,301975026,4,2017-07-12 18:25:01,2017-07-12 17:24:54,10000.0,13000.0,30,Bad,747,3,0.8,Federal Capital Territory,Nigeria,44,Old-aged Adult
8a858f9a5b33cc48015b3405c30f3d7b,1982-05-20,Savings,7.5002227,9.0583068,Zenith Bank,Permanent,Graduate,301986166,4,2017-07-19 17:38:37,2017-07-19 16:37:30,10000.0,11500.0,15,Good,692,3,0.82,Federal Capital Territory,Nigeria,43,Old-aged Adult
8a858f78550ba104015511a5d2a42485,1984-04-23,Savings,3.9144677,7.3799548,GT Bank,Permanent,Graduate,301964319,4,2017-07-05 08:09:09,2017-07-05 07:08:43,20000.0,24500.0,30,Bad,472,3,0.85,Oyo,Nigeria,41,Old-aged Adult
8a858f365c83961c015c8712fd380b89,1984-04-18,Savings,3.3522735,6.5090812,First Bank,Permanent,Graduate,301968101,2,2017-07-07 14:49:21,2017-07-07 13:49:16,10000.0,13000.0,30,Good,795,1,0.77,Lagos,Nigeria,41,Old-aged Adult
8a858f61560bc0e501560fb03225566a,1987-02-03,Other,6.7432104,6.1923099,GT Bank,Self-Employed,Graduate,301996291,5,2017-07-26 06:47:47,2017-07-26 05:47:42,20000.0,22250.0,15,Good,649,4,0.84,Delta,Nigeria,38,Old-aged Adult
8a858f5659cb44e30159cc84750858ab,1979-05-13,Savings,3.3598024,6.4889942,GT Bank,Permanent,Graduate,301960604,5,2017-07-03 08:07:06,2017-07-03 07:07:00,20000.0,24500.0,30,Good,850,4,0.78,Lagos,Nigeria,46,Old-aged Adult
8a858e51584a1fc701584a2d9653035b,1980-04-08,Savings,3.5837272,6.5892969,UBA,Permanent,Secondary,301978925,2,2017-07-15 10:21:48,2017-07-15 09:21:40,10000.0,11000.0,15,Good,740,1,0.87,Lagos,Nigeria,45,Old-aged Adult
8a858f0b5ce95a85015cea02c2256301,1991-08-31,Savings,3.3215847,7.1353646,EcoBank,Permanent,Graduate,301977236,2,2017-07-14 10:11:30,2017-07-14 09:11:24,10000.0,11500.0,15,Bad,814,1,0.87,Ogun State,Nigeria,34,Old-aged Adult
8a858f665c2142a0015c30eb258f3d74,1987-10-20,Savings,5.2013799,7.25231,GT Bank,Permanent,Graduate,301977775,3,2017-07-14 14:32:21,2017-07-14 13:32:14,10000.0,13000.0,30,Bad,850,2,0.82,Ondo,Nigeria,37,Old-aged Adult
8a858ec95aa3cc45015aa531200a7925,1974-09-16,Savings,7.4099902,9.0636258,First Bank,Permanent,Graduate,301970096,7,2017-07-09 11:11:44,2017-07-09 10:11:38,20000.0,24500.0,30,Bad,576,6,0.83,Federal Capital Territory,Nigeria,50,Old-aged Adult
8a8589ac53a4303e0153a8be7be02653,1988-10-16,Other,3.451525,6.788085,GT Bank,Student,Post-Graduate,301960886,3,2017-07-03 11:41:14,2017-07-03 10:40:06,20000.0,22250.0,15,Good,484,2,0.87,Ogun State,Nigeria,36,Old-aged Adult
8a8588bf54c8eab60154c9226d7917e7,1988-09-19,Other,3.877977,7.3467977,Diamond Bank,Permanent,Graduate,301995953,5,2017-07-25 21:01:41,2017-07-25 20:01:34,20000.0,24500.0,30,Good,759,4,0.84,Oyo,Nigeria,36,Old-aged Adult
8a858e725c3ae262015c44c29be41a95,1986-03-26,Savings,3.4833138,6.6303846,GT Bank,Permanent,Graduate,301962644,4,2017-07-04 08:29:48,2017-07-04 07:29:42,10000.0,11125.0,15,Good,716,3,0.87,Lagos,Nigeria,39,Old-aged Adult
8a858e5b5ca767e1015caa30f3125abc,1985-11-16,Savings,-92.391699,34.5501035,Access Bank,Permanent,Graduate,301963103,2,2017-07-04 12:43:11,2017-07-04 11:43:05,10000.0,13000.0,30,Bad,392,1,0.77,Arkansas,United States,39,Old-aged Adult
8a858e785acd3412015acd7bdec42d4f,1992-04-14,Savings,3.4575733,6.8170067,GT Bank,Permanent,Graduate,301965319,6,2017-07-05 18:12:38,2017-07-05 17:12:30,30000.0,34500.0,30,Good,722,5,0.85,Ogun State,Nigeria,33,Old-aged Adult
8a858e165b90faf9015b9654b6e01bdd,1987-03-04,Savings,3.7446198,6.4587892,GT Bank,Permanent,Graduate,301974826,2,2017-07-12 15:49:29,2017-07-12 14:49:23,10000.0,13000.0,30,Good,759,1,0.77,Lagos,Nigeria,38,Old-aged Adult
8a858e705b3a03c7015b3cbf6832164c,1979-07-29,Savings,5.6181838,6.3090695,GT Bank,Permanent,Graduate,301989008,3,2017-07-21 10:30:50,2017-07-21 09:30:43,20000.0,24500.0,30,Bad,786,2,0.77,Edo,Nigeria,46,Old-aged Adult
8a858ed55c63db54015c74f23c2b37f7,1992-05-07,Savings,3.3440865,6.5707328,GT Bank,Student,Graduate,301963274,2,2017-07-04 14:28:17,2017-07-04 13:28:10,10000.0,13000.0,30,Bad,814,1,0.77,Lagos,Nigeria,33,Old-aged Adult
8a858fb0582a54ba01582d4dfcd567ee,1984-04-16,Savings,6.3177889,5.0346331,FCMB,Permanent,Graduate,301976592,9,2017-07-13 19:51:38,2017-07-13 18:50:28,30000.0,34500.0,30,Good,720,8,0.78,Bayelsa,Nigeria,41,Old-aged Adult
8a858ece5862630201586465cc5f32eb,1987-08-18,Savings,3.3500246,6.6331264,UBA,Permanent,Graduate,301972003,17,2017-07-10 19:05:11,2017-07-10 18:05:05,50000.0,52500.0,30,Good,593,16,0.89,Lagos,Nigeria,38,Old-aged Adult
8a858f245a4cde1e015a4e6271fd6c46,1984-11-22,Savings,4.5816276,8.4867694,First Bank,Permanent,Graduate,301989017,5,2017-07-21 10:36:42,2017-07-21 09:36:34,20000.0,24500.0,30,Good,736,4,0.85,Kwara,Nigeria,40,Old-aged Adult
8a858f3d5bfc954e015bfca997410d79,1977-08-19,Savings,3.2247592,6.5513984,GT Bank,Permanent,Graduate,301974743,2,2017-07-12 15:00:48,2017-07-12 14:00:39,10000.0,13000.0,30,Good,850,1,0.77,Lagos,Nigeria,48,Old-aged Adult
8a858f295c8d307f015c9e91e5212689,1985-04-10,Savings,4.4543275,7.7075079,GT Bank,Permanent,Graduate,301983769,3,2017-07-18 12:50:42,2017-07-18 11:50:35,10000.0,11500.0,15,Good,740,2,0.87,Osun,Nigeria,40,Old-aged Adult
8a858e135c78e673015c79070e9a0d98,1977-05-06,Savings,3.38218,6.6039583,GT Bank,Permanent,Graduate,301974176,2,2017-07-12 08:57:54,2017-07-12 07:57:46,10000.0,13000.0,30,Good,814,1,0.77,Lagos,Nigeria,48,Old-aged Adult
8a858eee58c2b6220158cf02650a326d,1992-02-21,Savings,3.1994653,6.8093293,Wema Bank,Permanent,Graduate,301998172,11,2017-07-27 06:47:34,2017-07-27 05:47:28,40000.0,44000.0,30,Good,691,10,0.85,Ogun State,Nigeria,33,Old-aged Adult
8a858e9f5b8a8db1015b8a91d6a3058c,1989-12-17,Savings,6.0972145,7.308337,First Bank,Permanent,Graduate,301978627,4,2017-07-15 05:21:22,2017-07-15 04:21:15,10000.0,13000.0,30,Good,704,3,0.84,Edo,Nigeria,35,Old-aged Adult
8a858e135c7e2eec015c81c27f791ff7,1983-05-27,Savings,3.56622,6.6174953,GT Bank,Permanent,Graduate,301976557,3,2017-07-13 19:24:59,2017-07-13 18:24:51,10000.0,13000.0,30,Good,594,2,0.82,Lagos,Nigeria,42,Old-aged Adult
8a858fe25b8c4e5c015b8f61faf34239,1986-03-09,Savings,5.2362929,7.6609081,First Bank,Permanent,Graduate,301964954,4,2017-07-05 14:28:20,2017-07-05 13:28:15,20000.0,24500.0,30,Good,838,3,0.85,Ekiti,Nigeria,39,Old-aged Adult
8a858f675b8b8df9015b8bb25ccf1d0a,1990-10-17,Savings,4.5990583,8.4387867,Stanbic IBTC,Permanent,Graduate,302003244,5,2017-07-30 10:31:08,2017-07-30 09:29:57,20000.0,22250.0,15,Good,850,4,0.88,Kwara,Nigeria,34,Old-aged Adult
8a858fab5cd5e1a7015ce02279e639a8,1985-05-27,Savings,3.3362157,7.1369042,Access Bank,Permanent,Graduate,301996798,2,2017-07-26 11:53:08,2017-07-26 10:53:01,10000.0,13000.0,30,Good,814,1,0.77,Ogun State,Nigeria,40,Old-aged Adult
8a858ef7599330e0015993a222542644,1973-05-05,Savings,3.4128802,6.442082,GT Bank,Permanent,Graduate,301972462,7,2017-07-11 07:03:10,2017-07-11 06:03:04,10000.0,11500.0,30,Good,728,6,0.89,Lagos,Nigeria,52,Old-aged Adult
8a858e685c174778015c17b6dcd62495,1982-01-16,Savings,3.8758802,7.3464418,GT Bank,Permanent,Graduate,301967952,3,2017-07-07 13:04:41,2017-07-07 12:04:34,10000.0,11500.0,15,Good,740,2,0.87,Oyo,Nigeria,43,Old-aged Adult
8a858eda5c8863ff015c9dead65807bb,1986-01-30,Savings,3.9146174,7.4298816,Access Bank,Permanent,Graduate,301976172,2,2017-07-13 14:27:19,2017-07-13 13:27:13,10000.0,13000.0,30,Bad,850,1,0.77,Oyo,Nigeria,39,Old-aged Adult
8a858fbb54ccb33c0154ce053f285f12,1978-10-14,Other,3.5138697,6.4523837,First Bank,Permanent,Secondary,301998932,15,2017-07-27 15:21:59,2017-07-27 14:21:53,50000.0,52500.0,30,Good,786,14,0.87,Lagos,Nigeria,46,Old-aged Adult
8a858fc75cd62882015ce9fe176d7837,1990-01-23,Savings,3.2666303,6.5771961,GT Bank,Student,Graduate,301999193,2,2017-07-27 17:15:31,2017-07-27 16:15:25,10000.0,13000.0,30,Good,850,1,0.77,Lagos,Nigeria,35,Old-aged Adult
8a858f585bfd6341015c03694f85158f,1985-06-12,Savings,7.9308565,5.0315413,Access Bank,Permanent,Graduate,301974102,4,2017-07-12 07:55:44,2017-07-12 06:55:36,10000.0,11500.0,15,Good,826,3,0.87,Akwa Ibom,Nigeria,40,Old-aged Adult
8a8589a453bc422d0153c7d352751565,1990-02-16,Savings,5.3967037,13.9882975,EcoBank,Permanent,Secondary,301983430,5,2017-07-18 10:13:57,2017-07-18 09:13:50,10000.0,11500.0,15,Bad,539,4,0.82,Tahoua,Niger,35,Old-aged Adult
8a85896653e2e18b0153effd7a871a0e,1988-03-12,Other,3.9980535,7.3867585,GT Bank,Permanent,Graduate,301977625,12,2017-07-14 13:27:09,2017-07-14 12:27:02,30000.0,34500.0,30,Good,743,10,0.88,Oyo,Nigeria,37,Old-aged Adult
8a858e3e5b3ee747015b3f0409012b7f,1985-10-22,Savings,6.785373,6.1538848,Fidelity Bank,Permanent,Graduate,301963059,5,2017-07-04 12:25:02,2017-07-04 11:24:57,30000.0,39000.0,60,Good,690,4,0.8,Anambra,Nigeria,39,Old-aged Adult
